magnitudes	NC4
NODE_A2542_length_565_cov_41.266393_S15	534
NODE_A2543_length_565_cov_33.856557_S15	417
NODE_A2544_length_565_cov_29.151639_S15	356
NODE_A2549_length_564_cov_77.172485_S15	1268
NODE_A2550_length_564_cov_57.757700_S15	627
NODE_A2551_length_564_cov_51.981520_S15	639
NODE_A2552_length_564_cov_33.472279_S15	469
NODE_A2553_length_564_cov_30.940452_S15	358
NODE_A2560_length_563_cov_54.008230_S15	672
NODE_A2561_length_563_cov_35.613169_S15	411
NODE_A2570_length_562_cov_36.808247_S15	435
NODE_A2571_length_562_cov_34.882474_S15	395
NODE_A2580_length_561_cov_42.989669_S15	542
NODE_A2588_length_560_cov_74.836439_S15	886
NODE_A2589_length_560_cov_47.008282_S15	488
NODE_A2590_length_560_cov_42.374741_S15	443
NODE_A2604_length_559_cov_65.047718_S15	757
NODE_A2605_length_559_cov_48.161826_S15	606
NODE_A2607_length_559_cov_39.713693_S15	482
NODE_A2608_length_559_cov_30.373444_S15	396
NODE_A2619_length_558_cov_126.538462_S15	1469
NODE_A2620_length_558_cov_60.561331_S15	622
NODE_A2621_length_558_cov_37.247401_S15	427
NODE_A2622_length_558_cov_33.280665_S15	371
NODE_A2636_length_557_cov_48.893750_S15	528
NODE_A2647_length_556_cov_40.872651_S15	450
NODE_A2648_length_556_cov_40.553236_S15	439
NODE_A2649_length_556_cov_36.736952_S15	435
NODE_A2650_length_556_cov_34.087683_S15	347
NODE_A2651_length_556_cov_33.465553_S15	361
NODE_A2652_length_556_cov_28.599165_S15	388
NODE_A2661_length_555_cov_117.056485_S15	1354
NODE_A2662_length_555_cov_72.705021_S15	836
NODE_A2663_length_555_cov_45.799163_S15	509
NODE_A2664_length_555_cov_42.368201_S15	530
NODE_A2665_length_555_cov_38.246862_S15	422
NODE_A2666_length_555_cov_30.104603_S15	324
NODE_A2667_length_555_cov_29.981013_S15	474
NODE_A2668_length_555_cov_27.039749_S15	390
NODE_A2681_length_554_cov_69.947589_S15	762
NODE_A2682_length_554_cov_64.903564_S15	718
NODE_A2683_length_554_cov_46.176101_S15	513
NODE_A2684_length_554_cov_41.157233_S15	449
NODE_A2685_length_554_cov_25.945493_S15	360
NODE_A2695_length_553_cov_107.186975_S15	1213
NODE_A2696_length_553_cov_74.397059_S15	818
NODE_A2697_length_553_cov_35.027311_S15	402
NODE_A2698_length_553_cov_33.006303_S15	407
NODE_A2717_length_552_cov_48.183158_S15	521
NODE_A2720_length_552_cov_27.745263_S15	344
NODE_A2729_length_551_cov_55.375527_S15	612
NODE_A2730_length_551_cov_42.609705_S15	497
NODE_A2731_length_551_cov_40.175105_S15	407
NODE_A2732_length_551_cov_34.238397_S15	324
NODE_A2733_length_551_cov_34.141350_S15	402
NODE_A2736_length_551_cov_27.337553_S15	343
NODE_A2747_length_550_cov_61.044397_S15	640
NODE_A2748_length_550_cov_36.238901_S15	449
NODE_A2749_length_550_cov_35.701903_S15	383
NODE_A2750_length_550_cov_29.913319_S15	384
NODE_A2770_length_549_cov_81.754237_S15	968
NODE_A2772_length_549_cov_40.415254_S15	437
NODE_A2773_length_549_cov_33.868644_S15	518
NODE_A2774_length_549_cov_29.760593_S15	371
NODE_A2776_length_549_cov_28.709746_S15	711
NODE_A2777_length_549_cov_27.461864_S15	394
NODE_B1525_length_549_cov_4.235169_S15	589
NODE_B1526_length_549_cov_3.264831_S15	500
NODE_A2784_length_548_cov_88.271762_S15	959
NODE_A2785_length_548_cov_33.679406_S15	375
NODE_A2793_length_547_cov_32.238298_S15	414
NODE_A2794_length_547_cov_31.348936_S15	321
NODE_A2795_length_547_cov_25.510638_S15	372
NODE_A2800_length_546_cov_102.375267_S15	1107
NODE_A2801_length_546_cov_72.667377_S15	857
NODE_A2802_length_546_cov_60.982942_S15	670
NODE_A2803_length_546_cov_43.543710_S15	490
NODE_A2804_length_546_cov_42.115139_S15	441
NODE_A2814_length_545_cov_66.899573_S15	737
NODE_A2815_length_545_cov_46.435897_S15	563
NODE_A2816_length_545_cov_43.380342_S15	463
NODE_A2817_length_545_cov_36.023504_S15	460
NODE_A2818_length_545_cov_34.683761_S15	395
NODE_A2820_length_545_cov_29.380342_S15	329
NODE_A2829_length_544_cov_47.468951_S15	494
NODE_A2831_length_544_cov_35.184154_S15	474
NODE_A2832_length_544_cov_32.147752_S15	340
NODE_A2833_length_544_cov_30.845824_S15	313
NODE_A2847_length_543_cov_56.075107_S15	569
NODE_A2848_length_543_cov_46.804721_S15	707
NODE_A2849_length_543_cov_33.688841_S15	364
NODE_A2850_length_543_cov_26.298283_S15	413
NODE_A2857_length_542_cov_50.335484_S15	558
NODE_A2878_length_540_cov_51.602592_S15	571
NODE_A2879_length_540_cov_33.807775_S15	326
NODE_A2880_length_540_cov_31.053996_S15	405
NODE_A2895_length_539_cov_82.872294_S15	878
NODE_A2896_length_539_cov_50.313853_S15	597
NODE_A2897_length_539_cov_47.203463_S15	607
NODE_A2898_length_539_cov_26.015152_S15	383
NODE_A2909_length_538_cov_67.455531_S15	750
NODE_A2910_length_538_cov_58.223427_S15	600
NODE_A2911_length_538_cov_46.969631_S15	451
NODE_A2912_length_538_cov_38.383948_S15	422
NODE_A2914_length_538_cov_31.368764_S15	428
NODE_A2915_length_538_cov_30.245119_S15	316
NODE_A2922_length_537_cov_66.350000_S15	681
NODE_A2923_length_537_cov_45.641304_S15	518
NODE_A2924_length_537_cov_41.145652_S15	447
NODE_A2930_length_536_cov_84.583878_S15	918
NODE_A2931_length_536_cov_71.962963_S15	805
NODE_A2932_length_536_cov_33.764706_S15	383
NODE_A2943_length_535_cov_49.296943_S15	610
NODE_A2944_length_535_cov_30.469432_S15	342
NODE_A2945_length_535_cov_29.652838_S15	427
NODE_A2964_length_534_cov_50.586433_S15	612
NODE_A2966_length_534_cov_46.879650_S15	505
NODE_A2967_length_534_cov_36.183807_S15	376
NODE_A2968_length_534_cov_34.835886_S15	387
NODE_A2979_length_533_cov_56.285088_S15	677
NODE_A2980_length_533_cov_53.063596_S15	569
NODE_A2981_length_533_cov_46.175439_S15	487
NODE_A2982_length_533_cov_35.857456_S15	391
NODE_A2983_length_533_cov_35.357456_S15	397
NODE_A2994_length_532_cov_64.116484_S15	670
NODE_A2995_length_532_cov_40.492308_S15	410
NODE_A2996_length_532_cov_37.257143_S15	399
NODE_A2997_length_532_cov_34.474725_S15	375
NODE_A2998_length_532_cov_34.156044_S15	362
NODE_A3014_length_531_cov_44.462555_S15	616
NODE_A3015_length_531_cov_40.577093_S15	428
NODE_A3016_length_531_cov_36.074890_S15	351
NODE_A3033_length_530_cov_89.569536_S15	1288
NODE_A3034_length_530_cov_76.560706_S15	856
NODE_A3035_length_530_cov_52.472406_S15	595
NODE_A3047_length_529_cov_37.059735_S15	460
NODE_A3049_length_529_cov_35.550885_S15	377
NODE_A3050_length_529_cov_32.411504_S15	374
NODE_A3052_length_529_cov_24.451327_S15	370
NODE_A3063_length_528_cov_37.159645_S15	399
NODE_A3064_length_528_cov_35.248337_S15	379
NODE_A3077_length_527_cov_47.768889_S15	459
NODE_A3078_length_527_cov_45.860000_S15	506
NODE_A3079_length_527_cov_31.460000_S15	393
NODE_A3091_length_526_cov_36.797327_S15	367
NODE_A3092_length_526_cov_32.677060_S15	392
NODE_A3093_length_526_cov_32.218263_S15	370
NODE_A3094_length_526_cov_32.035635_S15	315
NODE_A3098_length_525_cov_129.578125_S15	1289
NODE_A3099_length_525_cov_42.852679_S15	440
NODE_A3103_length_524_cov_87.610738_S15	1697
NODE_A3104_length_524_cov_31.856823_S15	354
NODE_A3118_length_523_cov_36.367713_S15	378
NODE_A3120_length_523_cov_29.237668_S15	312
NODE_A3136_length_522_cov_115.413483_S15	1396
NODE_A3137_length_522_cov_51.292135_S15	543
NODE_A3138_length_522_cov_37.555056_S15	439
NODE_A3139_length_522_cov_30.170787_S15	326
NODE_B1749_length_522_cov_1.946067_S15	981
NODE_A3160_length_521_cov_40.351351_S15	414
NODE_A3161_length_521_cov_34.835586_S15	335
NODE_A3162_length_521_cov_34.653153_S15	339
NODE_A3163_length_521_cov_30.159910_S15	313
NODE_A3182_length_520_cov_145.954853_S15	1678
NODE_A3184_length_520_cov_45.182844_S15	490
NODE_A3185_length_520_cov_35.729120_S15	320
NODE_A3186_length_520_cov_34.227991_S15	393
NODE_A3187_length_520_cov_29.891648_S15	368
NODE_A3188_length_520_cov_27.715576_S15	317
NODE_A3196_length_519_cov_74.837104_S15	732
NODE_A3198_length_519_cov_28.852941_S15	321
NODE_A3214_length_518_cov_70.167800_S15	636
NODE_A3215_length_518_cov_63.346939_S15	636
NODE_A3216_length_518_cov_54.253968_S15	592
NODE_A3217_length_518_cov_48.909297_S15	569
NODE_A3218_length_518_cov_46.850340_S15	513
NODE_A3219_length_518_cov_40.074830_S15	404
NODE_A3220_length_518_cov_35.249433_S15	359
NODE_A3221_length_518_cov_34.124717_S15	447
NODE_A3222_length_518_cov_32.739229_S15	337
NODE_A3223_length_518_cov_32.521542_S15	310
NODE_A3234_length_517_cov_59.900000_S15	607
NODE_A3235_length_517_cov_50.434091_S15	484
NODE_A3238_length_517_cov_27.777273_S15	332
NODE_A3251_length_516_cov_49.282460_S15	519
NODE_A3252_length_516_cov_41.400911_S15	409
NODE_A3271_length_515_cov_57.936073_S15	598
NODE_A3272_length_515_cov_44.061644_S15	444
NODE_A3273_length_515_cov_39.561644_S15	469
NODE_A3274_length_515_cov_36.965753_S15	385
NODE_A3275_length_515_cov_36.084475_S15	390
NODE_A3276_length_515_cov_29.376712_S15	340
NODE_A3277_length_515_cov_28.141553_S15	315
NODE_A3290_length_514_cov_57.608696_S15	648
NODE_A3291_length_514_cov_45.736842_S15	626
NODE_A3292_length_514_cov_32.768879_S15	368
NODE_A3305_length_513_cov_99.442661_S15	1090
NODE_A3306_length_513_cov_62.211009_S15	688
NODE_A3307_length_513_cov_55.403670_S15	515
NODE_A3308_length_513_cov_39.284404_S15	459
NODE_A3322_length_512_cov_22.186207_S15	345
NODE_A3332_length_511_cov_46.200461_S15	509
NODE_A3333_length_511_cov_35.642857_S15	377
NODE_A3334_length_511_cov_32.239631_S15	367
NODE_A3335_length_511_cov_27.785714_S15	327
NODE_B1838_length_511_cov_3.449309_S15	311
NODE_A3345_length_510_cov_88.662818_S15	929
NODE_A3346_length_510_cov_44.279446_S15	538
NODE_A3347_length_510_cov_38.609700_S15	405
NODE_A3349_length_510_cov_33.103926_S15	310
NODE_A3350_length_510_cov_30.789838_S15	368
NODE_A3359_length_509_cov_73.414352_S15	762
NODE_A3360_length_509_cov_49.236111_S15	465
NODE_A3361_length_509_cov_41.099537_S15	407
NODE_A3362_length_509_cov_31.849537_S15	362
NODE_B1860_length_509_cov_3.703704_S15	396
NODE_A3371_length_508_cov_72.366589_S15	737
NODE_A3373_length_508_cov_29.334107_S15	301
NODE_A3390_length_507_cov_66.137209_S15	712
NODE_A3391_length_507_cov_48.162791_S15	459
NODE_A3392_length_507_cov_41.037209_S15	429
NODE_A3393_length_507_cov_38.193023_S15	490
NODE_A3394_length_507_cov_37.162791_S15	387
NODE_A3395_length_507_cov_26.213953_S15	325
NODE_A3406_length_506_cov_79.030303_S15	882
NODE_A3407_length_506_cov_67.270396_S15	683
NODE_A3408_length_506_cov_46.286713_S15	443
NODE_A3409_length_506_cov_46.226107_S15	461
NODE_A3410_length_506_cov_33.151515_S15	406
NODE_A3423_length_505_cov_34.235981_S15	373
NODE_A3438_length_504_cov_52.180328_S15	558
NODE_A3439_length_504_cov_47.088993_S15	443
NODE_A3441_length_504_cov_30.559719_S15	316
NODE_A3442_length_504_cov_28.695550_S15	318
NODE_A3463_length_503_cov_96.215962_S15	1039
NODE_A3464_length_503_cov_72.725352_S15	701
NODE_A3465_length_503_cov_50.546948_S15	550
NODE_A3466_length_503_cov_44.093897_S15	505
NODE_A3467_length_503_cov_41.368545_S15	422
NODE_A3468_length_503_cov_35.875587_S15	396
NODE_A3469_length_503_cov_32.509390_S15	384
NODE_A3484_length_502_cov_70.303529_S15	688
NODE_A3485_length_502_cov_39.731765_S15	388
NODE_A3486_length_502_cov_32.901176_S15	403
NODE_A3503_length_501_cov_83.799528_S15	882
NODE_A3504_length_501_cov_69.077830_S15	748
NODE_A3507_length_501_cov_45.872642_S15	441
NODE_A3508_length_501_cov_32.360849_S15	391
NODE_A3525_length_500_cov_51.212766_S15	506
NODE_A3527_length_500_cov_40.113475_S15	397
NODE_A3528_length_500_cov_32.189125_S15	381
NODE_A3529_length_500_cov_30.851064_S15	317
NODE_B1952_length_500_cov_3.553191_S15	488
NODE_A183_length_1280_cov_24.183707_S21	1039
NODE_A442_length_979_cov_13.804878_S21	655
NODE_A185_length_960_cov_5.516421_S27	598
NODE_A1064_length_721_cov_35.717391_S28	745
NODE_B181_length_916_cov_14.057211_S29	666
NODE_A629_length_646_cov_259.917399_S29	1865
NODE_A550_length_2238_cov_17.906525_S38	1641
NODE_A1558_length_1495_cov_42.437236_S38	2969
NODE_A1725_length_1437_cov_19.996324_S38	1109
NODE_A1780_length_1421_cov_10.526042_S38	1088
NODE_A1946_length_1372_cov_6.360618_S38	974
NODE_A3495_length_1066_cov_8.008089_S38	892
NODE_A463_length_1361_cov_6.432243_S5	1068
NODE_A2124_length_592_cov_14.161165_S6	392
NODE_A637_length_534_cov_3.428884_S8	622
