magnitudes	CF6_6
NODE_A892_length_649_cov_29.723776_S48	784
NODE_A894_length_649_cov_5.973776_S48	2492
NODE_B108_length_649_cov_1.103147_S48	503
NODE_A898_length_648_cov_8.001751_S48	3076
NODE_A900_length_648_cov_4.311734_S48	1941
NODE_A904_length_647_cov_15.931579_S48	3296
NODE_A905_length_647_cov_7.031579_S48	834
NODE_A907_length_647_cov_4.500000_S48	4054
NODE_A913_length_646_cov_7.611599_S48	694
NODE_A914_length_646_cov_5.239016_S48	651
NODE_C5_length_646_cov_1.228471_S48	19819
NODE_A919_length_645_cov_8.204225_S48	581
NODE_A921_length_645_cov_5.385563_S48	831
NODE_A929_length_643_cov_16.570671_S48	2064
NODE_A930_length_643_cov_16.044170_S48	9563
NODE_A931_length_643_cov_4.678445_S48	3444
NODE_C6_length_642_cov_0.881416_S48	3498
NODE_A939_length_641_cov_5.920213_S48	640
NODE_A940_length_641_cov_5.072695_S48	795
NODE_A943_length_640_cov_6.476021_S48	640
NODE_A947_length_640_cov_1.705151_S48	1084
NODE_A949_length_639_cov_6.423488_S48	447
NODE_A953_length_639_cov_1.544484_S48	783
NODE_A959_length_638_cov_2.780749_S48	572
NODE_A964_length_636_cov_20.622540_S48	3652
NODE_A965_length_636_cov_10.840787_S48	1137
NODE_A974_length_634_cov_3.723519_S48	1729
NODE_A977_length_634_cov_1.750449_S48	761
NODE_B119_length_634_cov_2.414722_S48	5210
NODE_B120_length_633_cov_2.620504_S48	1018
NODE_A987_length_632_cov_6.902703_S48	1040
NODE_A989_length_632_cov_4.266667_S48	1648
NODE_B122_length_632_cov_11.403604_S48	9116
NODE_B123_length_632_cov_1.681081_S48	543
NODE_A995_length_631_cov_14.028881_S48	2499
NODE_A996_length_631_cov_6.572202_S48	2019
NODE_A997_length_631_cov_3.898917_S48	2889
NODE_A998_length_631_cov_2.774368_S48	1635
NODE_A1000_length_629_cov_14.224638_S48	1984
NODE_A1001_length_629_cov_5.347826_S48	453
NODE_A1002_length_629_cov_3.813406_S48	970
NODE_A1003_length_629_cov_3.548913_S48	3937
NODE_A1004_length_629_cov_3.282609_S48	1659
NODE_A1014_length_628_cov_2.753176_S48	1836
NODE_A1015_length_627_cov_6.012727_S48	1042
NODE_A1016_length_627_cov_5.856364_S48	585
NODE_A1020_length_626_cov_8.455373_S48	4126
NODE_A1030_length_625_cov_4.771898_S48	1438
NODE_B131_length_625_cov_1.297445_S48	1305
NODE_A1040_length_624_cov_5.049360_S48	2058
NODE_A1044_length_624_cov_2.215722_S48	1308
NODE_A1045_length_623_cov_11.657509_S48	1100
NODE_A1048_length_623_cov_3.939560_S48	722
NODE_A1053_length_622_cov_13.350459_S48	2305
NODE_A1054_length_622_cov_8.339450_S48	689
NODE_A1057_length_622_cov_2.510092_S48	1115
NODE_A1067_length_620_cov_6.535912_S48	824
NODE_A1070_length_620_cov_5.222836_S48	1156
NODE_A1071_length_620_cov_4.777164_S48	1264
NODE_A1074_length_620_cov_3.427256_S48	475
NODE_A1081_length_618_cov_13.280961_S48	775
NODE_A1084_length_618_cov_6.005545_S48	1263
NODE_A1093_length_617_cov_3.857407_S48	1125
NODE_A1099_length_615_cov_10.959108_S48	1837
NODE_A1100_length_615_cov_8.537175_S48	6976
NODE_B141_length_615_cov_1.920074_S48	1790
NODE_A1106_length_614_cov_4.405959_S48	502
NODE_B143_length_614_cov_1.614525_S48	4255
NODE_A1112_length_613_cov_8.154851_S48	1263
NODE_A1114_length_613_cov_2.882463_S48	761
NODE_B145_length_613_cov_3.865672_S48	9585
NODE_A1118_length_612_cov_3.117757_S48	2574
NODE_A1119_length_612_cov_3.035514_S48	1418
NODE_A1128_length_611_cov_8.383895_S48	486
NODE_B147_length_610_cov_6.076923_S48	14103
NODE_A1143_length_609_cov_2.640977_S48	759
NODE_B149_length_607_cov_1.294340_S48	1634
NODE_A1164_length_606_cov_6.625709_S48	1238
NODE_A1166_length_606_cov_4.245747_S48	1373
NODE_A1170_length_605_cov_14.020833_S48	3720
NODE_A1171_length_605_cov_5.922348_S48	1423
NODE_A1172_length_605_cov_5.755682_S48	2129
NODE_A1177_length_605_cov_3.251894_S48	1698
NODE_A1182_length_603_cov_9.868821_S48	3808
NODE_A1184_length_603_cov_8.283270_S48	564
NODE_A1188_length_603_cov_3.690114_S48	803
NODE_A1189_length_603_cov_3.513308_S48	518
NODE_B155_length_602_cov_1.860952_S48	621
NODE_A1205_length_601_cov_32.177481_S48	1908
NODE_A1209_length_601_cov_3.208015_S48	1388
NODE_A1217_length_600_cov_6.384321_S48	2103
NODE_A1218_length_600_cov_6.250478_S48	1502
NODE_A1219_length_600_cov_5.835564_S48	4921
NODE_B157_length_600_cov_0.642447_S48	783
NODE_A1228_length_599_cov_6.687739_S48	8091
NODE_A1231_length_599_cov_3.367816_S48	1878
NODE_A1240_length_598_cov_3.017274_S48	2291
NODE_A1242_length_598_cov_2.666027_S48	449
NODE_C9_length_598_cov_0.748560_S48	5894
NODE_A1246_length_597_cov_15.125000_S48	1609
NODE_A1247_length_597_cov_8.817308_S48	2307
NODE_A1250_length_597_cov_3.873077_S48	1454
NODE_A1251_length_597_cov_3.655769_S48	546
NODE_A1253_length_597_cov_2.442308_S48	3128
NODE_A1257_length_596_cov_8.587669_S48	810
NODE_A1259_length_596_cov_5.015414_S48	613
NODE_C10_length_596_cov_0.296724_S48	5402
NODE_A1270_length_595_cov_4.345560_S48	2322
NODE_A1272_length_595_cov_3.277992_S48	706
NODE_A1276_length_594_cov_27.197292_S48	907
NODE_A1279_length_594_cov_4.058027_S48	713
NODE_A1280_length_594_cov_2.562863_S48	876
NODE_A1284_length_593_cov_7.360465_S48	671
NODE_A1286_length_593_cov_3.362403_S48	716
NODE_A1290_length_592_cov_4.654369_S48	5384
NODE_A1295_length_591_cov_8.221790_S48	4946
NODE_A1300_length_591_cov_2.577821_S48	689
NODE_A1301_length_591_cov_2.256809_S48	840
NODE_A1308_length_590_cov_1.672515_S48	540
NODE_A1309_length_589_cov_8.296875_S48	2951
NODE_A1310_length_589_cov_4.527344_S48	2173
NODE_A1313_length_588_cov_20.958904_S48	3294
NODE_A1316_length_588_cov_5.996086_S48	1308
NODE_A1318_length_588_cov_5.273973_S48	1100
NODE_A1319_length_588_cov_4.109589_S48	635
NODE_A1320_length_588_cov_2.931507_S48	2316
NODE_A1331_length_586_cov_7.457760_S48	606
NODE_A1332_length_586_cov_3.569745_S48	653
NODE_A1336_length_585_cov_7.907480_S48	1339
NODE_A1337_length_585_cov_5.950787_S48	5619
NODE_A1339_length_585_cov_4.137795_S48	1128
NODE_A1344_length_585_cov_2.564961_S48	1495
NODE_B174_length_585_cov_1.076772_S48	1161
NODE_A1347_length_584_cov_5.710059_S48	863
NODE_B175_length_584_cov_4.465483_S48	4585
NODE_B176_length_584_cov_4.408284_S48	5761
NODE_B177_length_584_cov_3.220907_S48	7938
NODE_A1357_length_582_cov_8.893069_S48	2366
NODE_A1358_length_582_cov_6.390099_S48	594
NODE_A1360_length_582_cov_5.720792_S48	956
NODE_A1371_length_581_cov_4.593254_S48	1083
NODE_B182_length_581_cov_5.924603_S48	8324
NODE_B185_length_581_cov_1.533730_S48	3224
NODE_A1378_length_580_cov_5.632207_S48	464
NODE_A1383_length_579_cov_14.986056_S48	2376
NODE_A1384_length_579_cov_14.647410_S48	2825
NODE_A1388_length_579_cov_5.438247_S48	1121
NODE_A1393_length_579_cov_2.739044_S48	2192
NODE_A1395_length_578_cov_9.918164_S48	23046
NODE_A1397_length_578_cov_5.377246_S48	1106
NODE_A1405_length_577_cov_10.906000_S48	3231
NODE_A1406_length_577_cov_6.604000_S48	2149
NODE_A1407_length_577_cov_4.558000_S48	1141
NODE_B189_length_577_cov_2.550000_S48	2183
NODE_A1417_length_576_cov_5.142285_S48	2822
NODE_A1418_length_576_cov_4.803607_S48	856
NODE_A1419_length_576_cov_4.583166_S48	7640
NODE_A1420_length_576_cov_3.693387_S48	1156
NODE_A1424_length_575_cov_5.126506_S48	1122
NODE_A1426_length_575_cov_3.022088_S48	555
NODE_A1427_length_575_cov_2.901606_S48	2656
NODE_B190_length_574_cov_2.770624_S48	1179
NODE_A1453_length_573_cov_4.417339_S48	1935
NODE_A1459_length_573_cov_2.566532_S48	1076
NODE_A1466_length_572_cov_5.351515_S48	5132
NODE_A1468_length_572_cov_4.723232_S48	1251
NODE_A1474_length_572_cov_1.862626_S48	696
NODE_A1489_length_570_cov_6.703854_S48	641
NODE_A1490_length_570_cov_6.385396_S48	566
NODE_A1498_length_569_cov_5.920732_S48	1091
NODE_A1500_length_569_cov_3.762195_S48	1220
NODE_A1501_length_569_cov_2.770325_S48	1092
NODE_A1514_length_567_cov_12.542857_S48	680
NODE_A1515_length_567_cov_10.448980_S48	2798
NODE_A1521_length_567_cov_4.159184_S48	801
NODE_A1523_length_567_cov_3.767347_S48	2767
NODE_A1526_length_567_cov_1.993878_S48	1338
NODE_A1531_length_566_cov_6.008180_S48	3430
NODE_A1532_length_566_cov_4.584867_S48	11287
NODE_B198_length_566_cov_2.184049_S48	1580
NODE_C13_length_566_cov_2.366053_S48	21617
NODE_A1540_length_565_cov_4.899590_S48	1161
NODE_A1542_length_565_cov_4.282787_S48	469
NODE_A1544_length_565_cov_2.627049_S48	1170
NODE_A1545_length_565_cov_2.512295_S48	1383
NODE_B201_length_565_cov_0.397541_S48	720
NODE_A1550_length_564_cov_12.238193_S48	1776
NODE_A1554_length_564_cov_3.862423_S48	566
NODE_A1558_length_563_cov_7.526749_S48	483
NODE_A1567_length_563_cov_1.648148_S48	1158
NODE_A1577_length_562_cov_1.814433_S48	652
NODE_A1578_length_561_cov_6.822314_S48	908
NODE_A1579_length_561_cov_5.898760_S48	1763
NODE_A1584_length_561_cov_2.677686_S48	576
NODE_A1594_length_560_cov_4.060041_S48	490
NODE_A1601_length_559_cov_7.894191_S48	865
NODE_A1605_length_559_cov_3.719917_S48	1292
NODE_A1606_length_559_cov_3.624481_S48	672
NODE_A1609_length_559_cov_3.381743_S48	941
NODE_C14_length_559_cov_0.703320_S48	1273
NODE_A1617_length_558_cov_10.923077_S48	526
NODE_A1618_length_558_cov_10.812890_S48	1393
NODE_A1619_length_558_cov_7.596674_S48	448
NODE_A1620_length_558_cov_7.455301_S48	1227
NODE_A1621_length_558_cov_4.893971_S48	1201
NODE_A1631_length_557_cov_8.610417_S48	3958
NODE_A1632_length_557_cov_7.725000_S48	1608
NODE_A1635_length_557_cov_5.245833_S48	832
NODE_A1637_length_557_cov_4.287500_S48	877
NODE_A1640_length_557_cov_3.966667_S48	769
NODE_A1643_length_557_cov_2.695833_S48	440
NODE_A1646_length_557_cov_1.745833_S48	547
NODE_A1649_length_556_cov_17.649269_S48	1473
NODE_A1656_length_556_cov_3.300626_S48	566
NODE_A1657_length_556_cov_3.152401_S48	777
NODE_A1667_length_555_cov_3.485356_S48	1248
NODE_A1669_length_555_cov_2.914226_S48	608
NODE_A1675_length_555_cov_2.127615_S48	596
NODE_A1679_length_554_cov_92.597484_S48	3526
NODE_A1681_length_554_cov_12.190776_S48	5890
NODE_A1683_length_554_cov_5.935010_S48	408
NODE_A1686_length_554_cov_3.970650_S48	2412
NODE_A1687_length_554_cov_3.501048_S48	702
NODE_A1689_length_554_cov_2.324948_S48	646
NODE_B210_length_554_cov_3.010482_S48	1193
NODE_B211_length_554_cov_2.708595_S48	9876
NODE_A1705_length_552_cov_9.686316_S48	927
NODE_A1706_length_552_cov_5.734737_S48	999
NODE_A1707_length_552_cov_5.084211_S48	2021
NODE_A1709_length_552_cov_4.206316_S48	1181
NODE_A1717_length_551_cov_2.997890_S48	516
NODE_A1718_length_551_cov_2.753165_S48	796
NODE_A1719_length_551_cov_2.681435_S48	3153
NODE_B218_length_551_cov_0.417722_S48	563
NODE_A1722_length_550_cov_3.541226_S48	751
NODE_A1723_length_550_cov_2.670190_S48	509
NODE_A1729_length_550_cov_1.327696_S48	596
NODE_A1732_length_549_cov_17.555085_S48	3265
NODE_B219_length_549_cov_5.618644_S48	2015
NODE_B220_length_549_cov_2.811441_S48	6038
NODE_A1749_length_548_cov_11.093418_S48	13263
NODE_A1752_length_548_cov_5.486200_S48	580
NODE_A1758_length_547_cov_11.761702_S48	608
NODE_A1761_length_547_cov_5.544681_S48	1447
NODE_A1764_length_547_cov_4.106383_S48	549
NODE_A1768_length_547_cov_2.414894_S48	1200
NODE_A1776_length_546_cov_10.982942_S48	6736
NODE_A1778_length_546_cov_5.206823_S48	1725
NODE_A1779_length_546_cov_3.466951_S48	554
NODE_A1780_length_546_cov_3.375267_S48	1927
NODE_A1781_length_546_cov_2.771855_S48	456
NODE_A1787_length_545_cov_26.833333_S48	3875
NODE_A1793_length_545_cov_2.938034_S48	945
NODE_A1794_length_545_cov_2.912393_S48	1641
NODE_A1799_length_545_cov_2.138889_S48	538
NODE_A1810_length_544_cov_3.995717_S48	627
NODE_A1812_length_544_cov_3.252677_S48	1073
NODE_A1827_length_543_cov_2.564378_S48	708
NODE_B228_length_543_cov_2.482833_S48	29706
NODE_B229_length_543_cov_0.879828_S48	849
NODE_B230_length_542_cov_6.021505_S48	30316
NODE_A1850_length_541_cov_5.019397_S48	770
NODE_A1852_length_541_cov_4.405172_S48	1479
NODE_A1853_length_541_cov_3.719828_S48	1016
NODE_B235_length_540_cov_2.946004_S48	683
NODE_A1871_length_539_cov_6.266234_S48	924
NODE_A1872_length_539_cov_5.523810_S48	1282
NODE_A1874_length_539_cov_4.904762_S48	1175
NODE_A1880_length_539_cov_3.041126_S48	649
NODE_A1892_length_538_cov_6.171367_S48	717
NODE_A1894_length_538_cov_2.861171_S48	1297
NODE_B242_length_538_cov_1.093275_S48	756
NODE_A1901_length_537_cov_8.752174_S48	755
NODE_A1905_length_537_cov_4.510870_S48	620
NODE_A1919_length_536_cov_2.849673_S48	1018
NODE_A1924_length_536_cov_0.947712_S48	561
NODE_A1925_length_535_cov_9.534934_S48	406
NODE_A1928_length_535_cov_4.482533_S48	2008
NODE_A1936_length_535_cov_1.919214_S48	844
NODE_B245_length_535_cov_24.037118_S48	7643
NODE_A1943_length_534_cov_4.663020_S48	2679
NODE_A1944_length_534_cov_4.645514_S48	2625
NODE_A1945_length_534_cov_4.155361_S48	2486
NODE_A1950_length_534_cov_2.457330_S48	749
NODE_A1951_length_534_cov_1.772429_S48	1367
NODE_B249_length_534_cov_2.159737_S48	2054
NODE_A1957_length_533_cov_4.160088_S48	439
NODE_A1961_length_533_cov_3.149123_S48	567
NODE_A1964_length_533_cov_2.559211_S48	510
NODE_A1968_length_532_cov_5.509890_S48	717
NODE_A1971_length_532_cov_4.613187_S48	408
NODE_A1973_length_532_cov_3.257143_S48	833
NODE_A1977_length_532_cov_2.593407_S48	514
NODE_A1982_length_531_cov_12.936123_S48	1679
NODE_A1986_length_531_cov_4.530837_S48	889
NODE_A1989_length_531_cov_3.453744_S48	446
NODE_A1998_length_530_cov_6.593819_S48	735
NODE_A2001_length_530_cov_2.660044_S48	782
NODE_A2004_length_530_cov_2.295806_S48	1123
NODE_A2006_length_529_cov_6.081858_S48	553
NODE_A2008_length_529_cov_5.506637_S48	537
NODE_A2011_length_529_cov_3.805310_S48	627
NODE_A2013_length_529_cov_3.597345_S48	596
NODE_A2021_length_529_cov_1.694690_S48	809
NODE_A2027_length_528_cov_14.509978_S48	458
NODE_A2036_length_528_cov_4.257206_S48	536
NODE_A2037_length_528_cov_4.104213_S48	1388
NODE_A2038_length_528_cov_3.809313_S48	757
NODE_A2039_length_528_cov_3.385809_S48	1900
NODE_A2045_length_528_cov_2.875831_S48	522
NODE_A2046_length_528_cov_2.833703_S48	633
NODE_B257_length_528_cov_0.609756_S48	1534
NODE_A2057_length_527_cov_5.353333_S48	463
NODE_A2062_length_527_cov_2.651111_S48	14055
NODE_B259_length_527_cov_0.348889_S48	884
NODE_A2070_length_526_cov_6.224944_S48	611
NODE_A2073_length_526_cov_4.020045_S48	477
NODE_A2083_length_526_cov_1.721604_S48	720
NODE_B261_length_526_cov_1.017817_S48	630
NODE_C17_length_526_cov_1.300668_S48	2716
NODE_C19_length_526_cov_0.670379_S48	4887
NODE_A2088_length_525_cov_5.015625_S48	945
NODE_A2089_length_525_cov_4.370536_S48	1459
NODE_A2090_length_525_cov_3.979911_S48	6471
NODE_B263_length_525_cov_2.435268_S48	381
NODE_B264_length_525_cov_0.325893_S48	1261
NODE_A2104_length_524_cov_5.107383_S48	417
NODE_A2107_length_524_cov_3.872483_S48	536
NODE_A2111_length_524_cov_2.114094_S48	862
NODE_B265_length_524_cov_7.624161_S48	5485
NODE_C20_length_524_cov_2.554810_S48	15317
NODE_A2114_length_523_cov_14.085202_S48	1378
NODE_A2119_length_523_cov_3.262332_S48	1851
NODE_A2123_length_523_cov_2.291480_S48	1141
NODE_A2124_length_523_cov_2.213004_S48	815
NODE_B268_length_523_cov_2.230942_S48	979
NODE_A2132_length_522_cov_4.393258_S48	1696
NODE_A2142_length_522_cov_1.979775_S48	674
NODE_A2152_length_521_cov_3.189189_S48	1632
NODE_A2157_length_521_cov_2.144144_S48	472
NODE_A2166_length_520_cov_6.304740_S48	374
NODE_A2169_length_520_cov_3.916479_S48	2010
NODE_A2175_length_520_cov_2.629797_S48	6634
NODE_A2185_length_519_cov_19.402715_S48	1534
NODE_A2186_length_519_cov_15.692308_S48	614
NODE_A2190_length_519_cov_5.581448_S48	9430
NODE_A2195_length_519_cov_3.839367_S48	1208
NODE_A2198_length_519_cov_2.877828_S48	586
NODE_B281_length_519_cov_0.762443_S48	701
NODE_A2213_length_518_cov_4.492063_S48	539
NODE_A2216_length_518_cov_2.478458_S48	1440
NODE_A2218_length_518_cov_2.215420_S48	691
NODE_B284_length_518_cov_1.424036_S48	2582
NODE_A2224_length_517_cov_10.522727_S48	2703
NODE_A2226_length_517_cov_7.904545_S48	4763
NODE_A2228_length_517_cov_7.340909_S48	4306
NODE_A2230_length_517_cov_6.125000_S48	3287
NODE_A2233_length_517_cov_4.056818_S48	557
NODE_A2236_length_517_cov_3.152273_S48	2823
NODE_B285_length_517_cov_3.388636_S48	1714
NODE_A2250_length_516_cov_5.425968_S48	1145
NODE_A2257_length_516_cov_3.141230_S48	1506
NODE_A2258_length_516_cov_2.610478_S48	1793
NODE_A2263_length_516_cov_1.927107_S48	742
NODE_B287_length_516_cov_0.842825_S48	602
NODE_A2275_length_515_cov_4.783105_S48	888
NODE_A2276_length_515_cov_4.497717_S48	742
NODE_A2278_length_515_cov_3.404110_S48	4216
NODE_A2283_length_515_cov_2.353881_S48	4110
NODE_A2289_length_515_cov_1.308219_S48	715
NODE_B290_length_515_cov_0.904110_S48	514
NODE_C21_length_515_cov_0.719178_S48	1582
NODE_A2294_length_514_cov_12.681922_S48	412
NODE_A2295_length_514_cov_6.494279_S48	1274
NODE_A2297_length_514_cov_5.448513_S48	1223
NODE_A2302_length_514_cov_3.361556_S48	532
NODE_A2306_length_514_cov_2.041190_S48	895
NODE_A2313_length_513_cov_20.011468_S48	2545
NODE_A2315_length_513_cov_6.268349_S48	519
NODE_A2324_length_513_cov_3.295872_S48	811
NODE_A2329_length_512_cov_22.105747_S48	1455
NODE_A2335_length_512_cov_2.427586_S48	578
NODE_A2345_length_511_cov_16.698157_S48	550
NODE_A2346_length_511_cov_10.880184_S48	1420
NODE_A2348_length_511_cov_5.967742_S48	1498
NODE_A2357_length_511_cov_2.652074_S48	718
NODE_A2358_length_511_cov_2.398618_S48	506
NODE_A2365_length_511_cov_1.145161_S48	587
NODE_B298_length_511_cov_6.168203_S48	3465
NODE_A2366_length_510_cov_9.087760_S48	1638
NODE_A2374_length_510_cov_2.769053_S48	4007
NODE_A2378_length_510_cov_1.489607_S48	568
NODE_A2384_length_509_cov_5.020833_S48	742
NODE_A2385_length_509_cov_4.766204_S48	528
NODE_A2386_length_509_cov_4.425926_S48	894
NODE_A2391_length_509_cov_3.152778_S48	477
NODE_B303_length_509_cov_3.273148_S48	5364
NODE_B305_length_509_cov_2.578704_S48	536
NODE_C23_length_509_cov_0.587963_S48	958
NODE_A2411_length_508_cov_2.904872_S48	551
NODE_B307_length_508_cov_3.266821_S48	1185
NODE_B308_length_508_cov_0.781903_S48	865
NODE_A2420_length_507_cov_5.455814_S48	1112
NODE_A2422_length_507_cov_4.683721_S48	2997
NODE_A2425_length_507_cov_3.334884_S48	1915
NODE_A2429_length_507_cov_2.858140_S48	498
NODE_B310_length_507_cov_1.537209_S48	568
NODE_B311_length_507_cov_1.337209_S48	747
NODE_B313_length_507_cov_1.193023_S48	1486
NODE_B314_length_507_cov_0.920930_S48	550
NODE_B315_length_507_cov_0.672093_S48	492
NODE_A2439_length_506_cov_17.655012_S48	1549
NODE_A2444_length_506_cov_4.517483_S48	624
NODE_A2445_length_506_cov_4.496503_S48	720
NODE_A2451_length_506_cov_3.195804_S48	470
NODE_A2455_length_506_cov_2.475524_S48	393
NODE_A2467_length_505_cov_7.343458_S48	536
NODE_A2471_length_505_cov_4.988318_S48	657
NODE_A2472_length_505_cov_4.675234_S48	588
NODE_A2482_length_505_cov_2.957944_S48	478
NODE_A2483_length_505_cov_2.932243_S48	1719
NODE_A2492_length_505_cov_2.051402_S48	1167
NODE_B319_length_505_cov_4.448598_S48	3550
NODE_B321_length_505_cov_1.231308_S48	5054
NODE_B322_length_505_cov_1.037383_S48	383
NODE_A2502_length_504_cov_10.014052_S48	1246
NODE_A2505_length_504_cov_6.046838_S48	1519
NODE_A2524_length_503_cov_6.676056_S48	5063
NODE_A2526_length_503_cov_5.572770_S48	2011
NODE_A2536_length_503_cov_2.800469_S48	422
NODE_A2537_length_503_cov_2.683099_S48	1020
NODE_A2541_length_503_cov_2.316901_S48	692
NODE_B329_length_503_cov_0.931925_S48	3616
NODE_A2551_length_502_cov_4.837647_S48	692
NODE_A2555_length_502_cov_3.505882_S48	877
NODE_A2557_length_502_cov_3.357647_S48	452
NODE_A2560_length_502_cov_2.924706_S48	1909
NODE_A2567_length_502_cov_2.418824_S48	996
NODE_A2574_length_501_cov_8.830189_S48	1196
NODE_A2575_length_501_cov_4.570755_S48	1178
NODE_A2589_length_501_cov_1.959906_S48	1986
NODE_A2590_length_501_cov_1.877358_S48	1059
NODE_B334_length_501_cov_0.981132_S48	1581
NODE_C24_length_501_cov_1.688679_S48	18105
NODE_A2596_length_500_cov_13.602837_S48	3625
NODE_A2600_length_500_cov_6.444444_S48	1287
NODE_A2601_length_500_cov_5.971631_S48	570
NODE_A2603_length_500_cov_4.501182_S48	1237
NODE_A2604_length_500_cov_4.179669_S48	2223
NODE_A2609_length_500_cov_3.030733_S48	596
NODE_A2616_length_500_cov_2.399527_S48	763
