magnitudes	NC6
NODE_A3092_length_524_cov_96.237136_S28	933
NODE_A3093_length_524_cov_60.501119_S28	579
NODE_A3094_length_524_cov_42.098434_S28	437
NODE_A3095_length_524_cov_40.062640_S28	377
NODE_A3096_length_524_cov_38.859060_S28	411
NODE_A3097_length_524_cov_36.986577_S28	540
NODE_A3098_length_524_cov_36.720358_S28	355
NODE_A3099_length_524_cov_33.123043_S28	512
NODE_A3100_length_524_cov_31.850112_S28	337
NODE_A3101_length_524_cov_31.619687_S28	405
NODE_A3115_length_523_cov_77.594170_S28	727
NODE_A3116_length_523_cov_73.733184_S28	676
NODE_A3117_length_523_cov_68.031390_S28	725
NODE_A3118_length_523_cov_60.663677_S28	559
NODE_A3119_length_523_cov_59.358744_S28	542
NODE_A3120_length_523_cov_58.080717_S28	528
NODE_A3121_length_523_cov_55.091928_S28	524
NODE_A3122_length_523_cov_55.062780_S28	524
NODE_A3123_length_523_cov_54.069507_S28	566
NODE_A3124_length_523_cov_52.500000_S28	508
NODE_A3125_length_523_cov_44.461883_S28	404
NODE_A3126_length_523_cov_44.035874_S28	516
NODE_A3127_length_523_cov_39.656951_S28	499
NODE_A3128_length_523_cov_36.112108_S28	421
NODE_A3129_length_523_cov_35.177130_S28	364
NODE_A3131_length_523_cov_27.609865_S28	339
NODE_C139_length_523_cov_1.746637_S28	2205
NODE_A3139_length_522_cov_86.600000_S28	816
NODE_A3140_length_522_cov_69.112360_S28	674
NODE_A3141_length_522_cov_52.305618_S28	645
NODE_A3143_length_522_cov_49.876404_S28	507
NODE_A3144_length_522_cov_46.804494_S28	442
NODE_A3145_length_522_cov_42.982022_S28	444
NODE_A3146_length_522_cov_40.912360_S28	327
NODE_A3147_length_522_cov_39.352809_S28	352
NODE_A3148_length_522_cov_34.997753_S28	343
NODE_A3151_length_522_cov_30.907865_S28	343
NODE_A3159_length_521_cov_52.421171_S28	539
NODE_A3160_length_521_cov_51.254505_S28	461
NODE_A3161_length_521_cov_48.849099_S28	479
NODE_A3162_length_521_cov_42.578829_S28	392
NODE_A3164_length_521_cov_35.907658_S28	370
NODE_A3165_length_521_cov_33.682432_S28	316
NODE_B1906_length_521_cov_3.209459_S28	527
NODE_A3171_length_520_cov_106.503386_S28	968
NODE_A3172_length_520_cov_92.381490_S28	1069
NODE_A3173_length_520_cov_89.311512_S28	763
NODE_A3174_length_520_cov_87.415350_S28	967
NODE_A3175_length_520_cov_83.155756_S28	807
NODE_A3176_length_520_cov_80.496614_S28	518
NODE_A3177_length_520_cov_61.173815_S28	565
NODE_A3178_length_520_cov_49.343115_S28	459
NODE_A3179_length_520_cov_35.598194_S28	335
NODE_A3180_length_520_cov_32.381490_S28	348
NODE_A3181_length_520_cov_31.187359_S28	427
NODE_A3191_length_519_cov_82.549774_S28	797
NODE_A3192_length_519_cov_62.445701_S28	593
NODE_A3193_length_519_cov_45.520362_S28	448
NODE_A3194_length_519_cov_45.305430_S28	428
NODE_A3195_length_519_cov_40.011312_S28	362
NODE_A3196_length_519_cov_37.088235_S28	423
NODE_A3197_length_519_cov_33.255656_S28	338
NODE_A3198_length_519_cov_33.058824_S28	361
NODE_B1935_length_519_cov_3.739819_S28	491
NODE_A3206_length_518_cov_130.399093_S28	1312
NODE_A3207_length_518_cov_113.909297_S28	1153
NODE_A3208_length_518_cov_113.723356_S28	1112
NODE_A3210_length_518_cov_89.430839_S28	1078
NODE_A3211_length_518_cov_50.609977_S28	489
NODE_A3212_length_518_cov_44.485261_S28	406
NODE_A3213_length_518_cov_43.233560_S28	380
NODE_A3214_length_518_cov_42.247166_S28	412
NODE_A3216_length_518_cov_33.809524_S28	313
NODE_A3217_length_518_cov_33.142857_S28	347
NODE_A3218_length_518_cov_33.013605_S28	315
NODE_A3220_length_518_cov_30.598639_S28	358
NODE_B1940_length_518_cov_13.997732_S28	1352
NODE_A3228_length_517_cov_118.238636_S28	1246
NODE_A3233_length_517_cov_62.775000_S28	652
NODE_A3234_length_517_cov_55.900000_S28	550
NODE_A3236_length_517_cov_49.434091_S28	463
NODE_A3237_length_517_cov_48.506818_S28	514
NODE_A3238_length_517_cov_44.738636_S28	420
NODE_A3239_length_517_cov_36.363636_S28	317
NODE_A3240_length_517_cov_33.420455_S28	1005
NODE_A3241_length_517_cov_30.588636_S28	357
NODE_B1959_length_517_cov_5.872727_S28	656
NODE_B1974_length_517_cov_3.365909_S28	393
NODE_C143_length_517_cov_1.388636_S28	559
NODE_A3253_length_516_cov_171.031891_S28	1755
NODE_A3254_length_516_cov_64.603645_S28	613
NODE_A3255_length_516_cov_56.150342_S28	548
NODE_A3256_length_516_cov_48.478360_S28	612
NODE_A3259_length_516_cov_39.175399_S28	402
NODE_A3260_length_516_cov_33.904328_S28	344
NODE_A3261_length_516_cov_32.446469_S28	426
NODE_B1977_length_516_cov_5.542141_S28	576
NODE_B1979_length_516_cov_4.810934_S28	560
NODE_A3273_length_515_cov_136.141553_S28	1288
NODE_A3274_length_515_cov_69.214612_S28	1134
NODE_A3276_length_515_cov_64.200913_S28	637
NODE_A3277_length_515_cov_59.226027_S28	600
NODE_A3278_length_515_cov_53.342466_S28	493
NODE_A3279_length_515_cov_51.408676_S28	459
NODE_A3280_length_515_cov_49.632420_S28	522
NODE_A3281_length_515_cov_47.445205_S28	443
NODE_A3282_length_515_cov_37.913242_S28	368
NODE_A3284_length_515_cov_32.114155_S28	289
NODE_A3292_length_514_cov_106.988558_S28	1081
NODE_A3293_length_514_cov_87.473684_S28	904
NODE_A3294_length_514_cov_85.130435_S28	848
NODE_A3295_length_514_cov_83.077803_S28	788
NODE_A3296_length_514_cov_82.057208_S28	848
NODE_A3297_length_514_cov_68.432494_S28	489
NODE_A3298_length_514_cov_65.258581_S28	605
NODE_A3299_length_514_cov_58.032037_S28	768
NODE_A3300_length_514_cov_57.713959_S28	562
NODE_A3301_length_514_cov_52.956522_S28	468
NODE_A3302_length_514_cov_36.059497_S28	326
NODE_A3303_length_514_cov_34.414188_S28	412
NODE_A3304_length_514_cov_32.848970_S28	348
NODE_A3306_length_514_cov_22.350114_S28	486
NODE_A3312_length_513_cov_81.697248_S28	833
NODE_A3313_length_513_cov_67.894495_S28	631
NODE_A3314_length_513_cov_60.197248_S28	563
NODE_A3316_length_513_cov_55.190367_S28	555
NODE_A3317_length_513_cov_55.043578_S28	486
NODE_A3318_length_513_cov_50.068807_S28	441
NODE_A3319_length_513_cov_44.880734_S28	459
NODE_A3320_length_513_cov_41.646789_S28	425
NODE_A3321_length_513_cov_39.399083_S28	347
NODE_A3322_length_513_cov_37.192661_S28	347
NODE_A3325_length_513_cov_15.850917_S28	329
NODE_B2023_length_513_cov_4.142202_S28	602
NODE_A3330_length_512_cov_100.485057_S28	976
NODE_A3331_length_512_cov_78.273563_S28	715
NODE_A3334_length_512_cov_46.206897_S28	429
NODE_A3335_length_512_cov_40.754023_S28	390
NODE_A3336_length_512_cov_38.639080_S28	347
NODE_A3337_length_512_cov_33.556322_S28	309
NODE_A3338_length_512_cov_32.744828_S28	351
NODE_A3339_length_512_cov_28.188506_S28	340
NODE_A3342_length_512_cov_22.406897_S28	336
NODE_A3347_length_511_cov_134.168203_S28	1306
NODE_A3348_length_511_cov_118.550691_S28	1127
NODE_A3349_length_511_cov_97.440092_S28	944
NODE_A3350_length_511_cov_85.866359_S28	879
NODE_A3351_length_511_cov_54.094470_S28	573
NODE_A3352_length_511_cov_53.836406_S28	528
NODE_A3353_length_511_cov_50.050691_S28	454
NODE_A3354_length_511_cov_46.147465_S28	421
NODE_A3355_length_511_cov_44.158986_S28	355
NODE_A3357_length_511_cov_39.276498_S28	327
NODE_A3358_length_511_cov_38.140553_S28	344
NODE_A3359_length_511_cov_37.094470_S28	427
NODE_A3360_length_511_cov_30.748848_S28	353
NODE_B2050_length_511_cov_3.718894_S28	521
NODE_B2053_length_511_cov_2.958525_S28	366
NODE_A3371_length_510_cov_170.290993_S28	1655
NODE_A3372_length_510_cov_91.785219_S28	813
NODE_A3373_length_510_cov_78.944573_S28	701
NODE_A3374_length_510_cov_66.829099_S28	700
NODE_A3375_length_510_cov_57.935335_S28	717
NODE_A3377_length_510_cov_53.792148_S28	513
NODE_A3378_length_510_cov_50.976905_S28	488
NODE_A3379_length_510_cov_48.018476_S28	454
NODE_A3380_length_510_cov_47.644342_S28	462
NODE_A3382_length_510_cov_38.136259_S28	331
NODE_A3384_length_510_cov_34.565820_S28	353
NODE_A3385_length_510_cov_34.450346_S28	365
NODE_A3387_length_510_cov_33.318707_S28	321
NODE_A3388_length_510_cov_30.720554_S28	297
NODE_B2060_length_510_cov_8.448037_S28	713
NODE_A3394_length_509_cov_125.111111_S28	1207
NODE_A3396_length_509_cov_60.192130_S28	628
NODE_A3397_length_509_cov_57.682870_S28	601
NODE_A3398_length_509_cov_51.594907_S28	482
NODE_A3399_length_509_cov_46.914352_S28	430
NODE_A3401_length_509_cov_45.956019_S28	315
NODE_A3402_length_509_cov_44.856481_S28	425
NODE_A3404_length_509_cov_43.773148_S28	386
NODE_A3405_length_509_cov_41.726852_S28	375
NODE_A3406_length_509_cov_40.159722_S28	354
NODE_A3407_length_509_cov_39.856481_S28	356
NODE_A3408_length_509_cov_39.636574_S28	382
NODE_A3410_length_509_cov_38.400463_S28	467
NODE_A3411_length_509_cov_38.212963_S28	331
NODE_A3412_length_509_cov_37.692130_S28	378
NODE_A3413_length_509_cov_32.636574_S28	304
NODE_A3427_length_508_cov_82.317865_S28	973
NODE_A3428_length_508_cov_77.800464_S28	705
NODE_A3429_length_508_cov_69.830626_S28	641
NODE_A3431_length_508_cov_61.749420_S28	731
NODE_A3432_length_508_cov_56.807425_S28	517
NODE_A3433_length_508_cov_53.960557_S28	301
NODE_A3436_length_508_cov_41.222738_S28	368
NODE_A3437_length_508_cov_40.735499_S28	377
NODE_A3438_length_508_cov_40.665893_S28	380
NODE_A3439_length_508_cov_40.512761_S28	482
NODE_A3440_length_508_cov_38.215777_S28	386
NODE_A3441_length_508_cov_35.965197_S28	335
NODE_B2106_length_508_cov_3.747100_S28	624
NODE_A3445_length_507_cov_66.911628_S28	611
NODE_A3446_length_507_cov_58.095349_S28	626
NODE_A3448_length_507_cov_50.586047_S28	477
NODE_A3449_length_507_cov_49.546512_S28	448
NODE_A3450_length_507_cov_41.465116_S28	373
NODE_A3453_length_507_cov_30.672093_S28	396
NODE_A3454_length_507_cov_28.437209_S28	328
NODE_A3458_length_506_cov_135.375291_S28	1300
NODE_A3459_length_506_cov_64.517483_S28	587
NODE_A3460_length_506_cov_57.790210_S28	512
NODE_A3461_length_506_cov_49.470862_S28	453
NODE_A3462_length_506_cov_48.247086_S28	368
NODE_A3464_length_506_cov_45.853147_S28	397
NODE_A3465_length_506_cov_42.104895_S28	386
NODE_A3466_length_506_cov_41.051282_S28	395
NODE_A3467_length_506_cov_38.515152_S28	342
NODE_A3468_length_506_cov_35.552448_S28	337
NODE_B2124_length_506_cov_5.242424_S28	648
NODE_A3475_length_505_cov_126.221963_S28	1131
NODE_A3476_length_505_cov_107.672897_S28	1017
NODE_A3477_length_505_cov_90.289720_S28	810
NODE_A3478_length_505_cov_72.207944_S28	727
NODE_A3480_length_505_cov_53.371495_S28	457
NODE_A3481_length_505_cov_53.028037_S28	519
NODE_A3482_length_505_cov_52.266355_S28	576
NODE_A3483_length_505_cov_43.971963_S28	405
NODE_A3484_length_505_cov_38.221963_S28	419
NODE_A3485_length_505_cov_33.901869_S28	309
NODE_A3486_length_505_cov_33.042056_S28	421
NODE_A3487_length_505_cov_26.876168_S28	327
NODE_A3488_length_505_cov_24.822430_S28	305
NODE_A3499_length_505_cov_5.609813_S28	643
NODE_B2140_length_505_cov_3.528037_S28	350
NODE_B2144_length_505_cov_2.939252_S28	301
NODE_A3500_length_504_cov_112.084309_S28	1032
NODE_A3502_length_504_cov_59.053864_S28	567
NODE_A3503_length_504_cov_50.536300_S28	475
NODE_A3504_length_504_cov_49.655738_S28	484
NODE_A3505_length_504_cov_45.646370_S28	413
NODE_A3506_length_504_cov_44.318501_S28	416
NODE_A3507_length_504_cov_41.714286_S28	468
NODE_A3508_length_504_cov_41.332553_S28	446
NODE_A3509_length_504_cov_38.548009_S28	362
NODE_A3510_length_504_cov_38.149883_S28	335
NODE_A3511_length_504_cov_36.749415_S28	332
NODE_A3512_length_504_cov_35.274005_S28	316
NODE_A3513_length_504_cov_35.170960_S28	320
NODE_B2160_length_504_cov_1.903981_S28	327
NODE_A3525_length_503_cov_130.453052_S28	1313
NODE_A3526_length_503_cov_122.746479_S28	1318
NODE_A3527_length_503_cov_78.833333_S28	786
NODE_A3528_length_503_cov_57.389671_S28	556
NODE_A3531_length_503_cov_49.638498_S28	424
NODE_A3532_length_503_cov_45.941315_S28	404
NODE_A3533_length_503_cov_44.239437_S28	488
NODE_A3535_length_503_cov_43.072770_S28	418
NODE_A3536_length_503_cov_37.605634_S28	363
NODE_A3537_length_503_cov_35.053991_S28	361
NODE_A3538_length_503_cov_34.633803_S28	359
NODE_A3539_length_503_cov_33.847418_S28	291
NODE_A3541_length_503_cov_25.967136_S28	307
NODE_B2161_length_503_cov_16.563380_S28	1260
NODE_B2165_length_503_cov_5.981221_S28	894
NODE_B2171_length_503_cov_4.016432_S28	403
NODE_A3551_length_502_cov_73.214118_S28	683
NODE_A3553_length_502_cov_57.757647_S28	556
NODE_A3554_length_502_cov_56.009412_S28	497
NODE_A3557_length_502_cov_50.280000_S28	488
NODE_A3558_length_502_cov_49.560000_S28	471
NODE_A3559_length_502_cov_49.517647_S28	481
NODE_A3561_length_502_cov_38.054118_S28	350
NODE_A3562_length_502_cov_30.969412_S28	355
NODE_A3564_length_502_cov_30.298824_S28	291
NODE_A3565_length_502_cov_29.828235_S28	286
NODE_A3575_length_501_cov_83.955189_S28	791
NODE_A3576_length_501_cov_67.450472_S28	505
NODE_A3577_length_501_cov_62.551887_S28	634
NODE_A3579_length_501_cov_56.912736_S28	515
NODE_A3580_length_501_cov_47.900943_S28	435
NODE_A3581_length_501_cov_42.910377_S28	338
NODE_A3582_length_501_cov_40.386792_S28	395
NODE_A3583_length_501_cov_38.280660_S28	389
NODE_A3584_length_501_cov_38.122642_S28	394
NODE_A3585_length_501_cov_36.051887_S28	709
NODE_A3588_length_501_cov_27.634434_S28	342
NODE_B2194_length_501_cov_5.875000_S28	620
NODE_B2196_length_501_cov_4.816038_S28	428
NODE_B2197_length_501_cov_4.577830_S28	691
NODE_A3596_length_500_cov_81.000000_S28	879
NODE_A3597_length_500_cov_70.496454_S28	617
NODE_A3598_length_500_cov_70.087470_S28	690
NODE_A3599_length_500_cov_58.638298_S28	535
NODE_A3601_length_500_cov_47.052009_S28	436
NODE_A3602_length_500_cov_42.456265_S28	399
NODE_A3603_length_500_cov_40.593381_S28	361
NODE_A3604_length_500_cov_39.799054_S28	347
NODE_A3605_length_500_cov_39.068558_S28	337
NODE_A3606_length_500_cov_38.912530_S28	345
NODE_A3608_length_500_cov_35.375887_S28	313
NODE_A3609_length_500_cov_34.751773_S28	319
NODE_A3610_length_500_cov_33.125296_S28	309
NODE_B2223_length_500_cov_2.962175_S28	374
NODE_A289_length_900_cov_199.544350_S29	569
NODE_A629_length_646_cov_259.917399_S29	772
NODE_B262_length_737_cov_3.463636_S36	494
NODE_A1575_length_1489_cov_7.142351_S38	1441
NODE_A1594_length_1481_cov_11.407407_S38	1289
NODE_B92_length_1454_cov_4.329702_S38	2167
NODE_A2346_length_1276_cov_30.986656_S38	759
NODE_A2552_length_1228_cov_36.658558_S38	1512
NODE_A2711_length_1192_cov_16.591031_S38	878
NODE_A3248_length_1104_cov_14.297955_S38	733
NODE_A3800_length_1028_cov_4.741325_S38	622
NODE_A5180_length_889_cov_6.231527_S38	871
NODE_A6018_length_824_cov_4.583668_S38	746
NODE_A7647_length_729_cov_12.940184_S38	678
NODE_A7767_length_724_cov_7.394127_S38	460
NODE_A12199_length_571_cov_8.200405_S38	1293
NODE_A12204_length_571_cov_7.678138_S38	722
NODE_A12693_length_560_cov_5.670807_S38	404
NODE_A14990_length_511_cov_8.347926_S38	374
NODE_A1017_length_542_cov_0.911828_S41	540
NODE_A670_length_825_cov_7.200535_S4	541
NODE_A809_length_777_cov_4.077143_S4	1261
NODE_A934_length_738_cov_30.523449_S4	462
NODE_A1133_length_692_cov_5.814634_S4	731
NODE_A1258_length_668_cov_4.736041_S4	492
NODE_A1846_length_584_cov_17.260355_S4	389
NODE_A2425_length_851_cov_3.045220_S5	633
NODE_A6878_length_599_cov_7.034483_S5	1241
NODE_A8078_length_565_cov_3.325820_S5	420
NODE_A8215_length_561_cov_5.082645_S5	358
NODE_A59_length_2064_cov_89.535481_S6	2076
NODE_A114_length_1689_cov_28.127792_S6	1891
NODE_A1228_length_736_cov_10.118361_S6	605
NODE_A1422_length_699_cov_5.805466_S6	534
NODE_A1574_length_671_cov_15.750842_S6	452
NODE_A340_length_779_cov_3.168091_S8	776
NODE_A344_length_772_cov_2.031655_S8	1288
